fname,label
d7c490ec.wav,Hi-hat Fireworks Tambourine
d7ca48a2.wav,Bass_drum Gunshot_or_gunfire Fart
d7ca9b0c.wav,Hi-hat Tearing Tambourine
d7d0fb51.wav,Bass_drum Gunshot_or_gunfire Tearing
d7d90bb2.wav,Acoustic_guitar Cough Tambourine
d7dbe619.wav,Fart Tearing Scissors
d7dd4152.wav,Clarinet Flute Violin_or_fiddle
d7e3f1f9.wav,Applause Squeak Fireworks
d7e886f9.wav,Hi-hat Shatter Tambourine
d7ef47aa.wav,Clarinet Saxophone Flute
d7f6b1d6.wav,Cello Double_bass Gong
d7fe1e4f.wav,Acoustic_guitar Snare_drum Microwave_oven
d80b2fa9.wav,Trumpet Flute Harmonica
d80e3d8e.wav,Gunshot_or_gunfire Knock Fireworks
d80fd609.wav,Shatter Hi-hat Tearing
d8111873.wav,Clarinet Saxophone Flute
d816f5ab.wav,Clarinet Flute Saxophone
d82f77f5.wav,Fart Tearing Snare_drum
d8308d44.wav,Cowbell Telephone Flute
d833a5d3.wav,Clarinet Cello Telephone
d8343470.wav,Cello Gong Knock
d835b7ea.wav,Saxophone Flute Telephone
d838c1ac.wav,Hi-hat Tearing Tambourine
d83e5489.wav,Writing Computer_keyboard Microwave_oven
d84358f2.wav,Harmonica Chime Flute
d84c7dba.wav,Clarinet Flute Saxophone
d850c5a3.wav,Acoustic_guitar Cello Telephone
d8544a7d.wav,Flute Violin_or_fiddle Trumpet
d8580062.wav,Hi-hat Squeak Violin_or_fiddle
d86a398c.wav,Clarinet Acoustic_guitar Saxophone
d86acdda.wav,Double_bass Cello Trumpet
d86b82d4.wav,Cough Burping_or_eructation Shatter
d86d62ff.wav,Hi-hat Tearing Tambourine
d875119a.wav,Oboe Flute Saxophone
d8769e8f.wav,Acoustic_guitar Saxophone Flute
d877cbff.wav,Double_bass Gong Bass_drum
d87a86fc.wav,Telephone Flute Clarinet
d88c0e0c.wav,Bass_drum Electric_piano Snare_drum
d89486f1.wav,Writing Computer_keyboard Tearing
d895dff8.wav,Acoustic_guitar Cello Gong
d896f6f1.wav,Laughter Bark Cough
d8a5405f.wav,Double_bass Bass_drum Cowbell
d8a754e9.wav,Clarinet Cello Acoustic_guitar
d8afda0d.wav,Trumpet Flute Saxophone
d8b15042.wav,Squeak Snare_drum Drawer_open_or_close
d8bd5749.wav,Hi-hat Shatter Snare_drum
d8d76db1.wav,Bass_drum Microwave_oven Snare_drum
d8ea011f.wav,Clarinet Saxophone Flute
d8f15190.wav,Cello Gong Double_bass
d8f8c95d.wav,Trumpet Saxophone Flute
d8fc7213.wav,Meow Squeak Flute
d8fcc6a7.wav,Tearing Snare_drum Microwave_oven
d8fe1b6e.wav,Bass_drum Snare_drum Gunshot_or_gunfire
d9009c5c.wav,Clarinet Flute Violin_or_fiddle
d906c3e1.wav,Finger_snapping Telephone Flute
d90d0204.wav,Knock Fireworks Drawer_open_or_close
d919a80d.wav,Clarinet Cello Saxophone
d91a7905.wav,Clarinet Oboe Saxophone
d91b8e49.wav,Hi-hat Tearing Tambourine
d91dba15.wav,Hi-hat Telephone Cowbell
d9218f57.wav,Tearing Hi-hat Shatter
d922f831.wav,Snare_drum Knock Bass_drum
d9259bbb.wav,Trumpet Saxophone Flute
d928a076.wav,Snare_drum Gunshot_or_gunfire Squeak
d928a8eb.wav,Clarinet Trumpet Flute
d92a9087.wav,Clarinet Saxophone Flute
d92c5d94.wav,Cello Gong Microwave_oven
d936a525.wav,Violin_or_fiddle Trumpet Laughter
d944b9a8.wav,Bass_drum Electric_piano Flute
d9557f08.wav,Double_bass Cello Gong
d964545f.wav,Flute Clarinet Oboe
d9653e7e.wav,Cello Electric_piano Acoustic_guitar
d96b7874.wav,Clarinet Saxophone Trumpet
d974ee07.wav,Bass_drum Gong Knock
d97de818.wav,Oboe Trumpet Saxophone
d9807c36.wav,Clarinet Acoustic_guitar Saxophone
d99a8622.wav,Clarinet Cello Acoustic_guitar
d9a5b7d9.wav,Hi-hat Tearing Tambourine
d9a83bf5.wav,Tambourine Scissors Shatter
d9b09d65.wav,Laughter Squeak Fart
d9b156f5.wav,Telephone Saxophone Flute
d9bc06ac.wav,Clarinet Saxophone Violin_or_fiddle
d9d2b215.wav,Clarinet Saxophone Oboe
d9d3e12d.wav,Bass_drum Double_bass Knock
d9d900ab.wav,Bass_drum Knock Gunshot_or_gunfire
d9f1ae39.wav,Trumpet Violin_or_fiddle Oboe
da04151b.wav,Bass_drum Gunshot_or_gunfire Knock
da099b55.wav,Hi-hat Shatter Writing
da0a9d6d.wav,Shatter Squeak Cough
da0d5d08.wav,Acoustic_guitar Cello Gong
da17ee67.wav,Bass_drum Hi-hat Electric_piano
da1817e3.wav,Bass_drum Knock Double_bass
da22f5bd.wav,Squeak Meow Chime
da2450d3.wav,Violin_or_fiddle Flute Cello
da25f8e0.wav,Knock Fireworks Double_bass
da303aa2.wav,Flute Saxophone Trumpet
da33f9e9.wav,Saxophone Flute Clarinet
da37cfed.wav,Bass_drum Gunshot_or_gunfire Knock
da3eab73.wav,Hi-hat Tearing Tambourine
da42c621.wav,Saxophone Flute Trumpet
da44f7c9.wav,Squeak Fart Bark
da49415f.wav,Bus Fireworks Gong
da4e599a.wav,Cello Gong Acoustic_guitar
da505864.wav,Cello Gong Acoustic_guitar
da5150cb.wav,Cello Gong Trumpet
da543326.wav,Cello Gong Saxophone
da5a29ad.wav,Acoustic_guitar Squeak Telephone
da721a86.wav,Cello Acoustic_guitar Flute
da8343ce.wav,Clarinet Flute Violin_or_fiddle
da85954b.wav,Fart Cough Shatter
da909377.wav,Cello Double_bass Gong
da90a6e2.wav,Cough Bark Fart
da92ab09.wav,Bass_drum Flute Squeak
da9a50f7.wav,Flute Clarinet Violin_or_fiddle
da9a9ff0.wav,Clarinet Flute Oboe
da9d6156.wav,Clarinet Flute Oboe
daa8a24d.wav,Acoustic_guitar Electric_piano Cello
daac3475.wav,Flute Harmonica Squeak
daad94be.wav,Microwave_oven Telephone Flute
daad9815.wav,Cello Gong Squeak
dab17521.wav,Shatter Tearing Scissors
dac1b2d3.wav,Bass_drum Snare_drum Gunshot_or_gunfire
dac44872.wav,Fart Cough Microwave_oven
dac96815.wav,Flute Trumpet Oboe
dace0b32.wav,Bass_drum Knock Double_bass
dad459c3.wav,Cowbell Burping_or_eructation Snare_drum
dae114af.wav,Acoustic_guitar Flute Saxophone
dae64e3d.wav,Cello Bass_drum Gong
daf07ccf.wav,Laughter Cough Fart
daf97535.wav,Fireworks Squeak Laughter
db059e4f.wav,Violin_or_fiddle Trumpet Flute
db0af034.wav,Clarinet Flute Oboe
db12f269.wav,Trumpet Burping_or_eructation Hi-hat
db1526e3.wav,Snare_drum Fireworks Knock
db2866d3.wav,Bark Tearing Gong
db2e1839.wav,Flute Saxophone Telephone
db30bd58.wav,Chime Harmonica Fart
db3dd8f6.wav,Acoustic_guitar Gong Cello
db3fabc3.wav,Violin_or_fiddle Fart Saxophone
db417d32.wav,Cello Gong Fireworks
db434d06.wav,Violin_or_fiddle Saxophone Flute
db460a3c.wav,Acoustic_guitar Tambourine Bass_drum
db4819d3.wav,Flute Violin_or_fiddle Harmonica
db545010.wav,Bass_drum Gunshot_or_gunfire Finger_snapping
db5b43b4.wav,Bass_drum Knock Acoustic_guitar
db662201.wav,Cowbell Gong Telephone
db6eeff8.wav,Meow Laughter Harmonica
db7392aa.wav,Fart Squeak Keys_jangling
db77fbeb.wav,Acoustic_guitar Flute Violin_or_fiddle
db7c4924.wav,Trumpet Saxophone Fart
db808587.wav,Acoustic_guitar Squeak Snare_drum
db850cb9.wav,Flute Trumpet Tearing
db8daded.wav,Cello Electric_piano Double_bass
db8fb7dd.wav,Meow Saxophone Flute
db9c9d9f.wav,Clarinet Saxophone Trumpet
dbbe1219.wav,Fart Burping_or_eructation Cough
dbc7d342.wav,Acoustic_guitar Cello Electric_piano
dbc94176.wav,Clarinet Flute Saxophone
dbcbff2f.wav,Tearing Hi-hat Keys_jangling
dbcc5eea.wav,Clarinet Oboe Flute
dbd3145c.wav,Clarinet Saxophone Flute
dbd4e519.wav,Clarinet Saxophone Flute
dbd90236.wav,Cello Double_bass Gong
dbdd3d82.wav,Cello Acoustic_guitar Flute
dbde9242.wav,Cowbell Burping_or_eructation Fart
dbe270aa.wav,Acoustic_guitar Snare_drum Squeak
dbeac039.wav,Flute Clarinet Trumpet
dc04ecd7.wav,Writing Tearing Acoustic_guitar
dc0d3c17.wav,Flute Harmonica Meow
dc16466b.wav,Trumpet Clarinet Flute
dc164a3a.wav,Acoustic_guitar Laughter Cough
dc1792aa.wav,Shatter Drawer_open_or_close Squeak
dc195447.wav,Acoustic_guitar Cello Electric_piano
dc1dc06d.wav,Knock Fireworks Fart
dc20d66c.wav,Bass_drum Snare_drum Hi-hat
dc2879c7.wav,Clarinet Flute Saxophone
dc2ad03e.wav,Knock Squeak Keys_jangling
dc390dcd.wav,Clarinet Flute Saxophone
dc5896a3.wav,Bass_drum Snare_drum Hi-hat
dc64686e.wav,Violin_or_fiddle Trumpet Flute
dc6912e5.wav,Flute Violin_or_fiddle Electric_piano
dc694e50.wav,Acoustic_guitar Gong Cello
dc6a94c9.wav,Acoustic_guitar Flute Violin_or_fiddle
dc755aa1.wav,Bass_drum Gunshot_or_gunfire Tearing
dc7614ee.wav,Hi-hat Tearing Bass_drum
dc79743b.wav,Hi-hat Shatter Tearing
dc7b18cd.wav,Fart Fireworks Gunshot_or_gunfire
dc8291bc.wav,Flute Violin_or_fiddle Trumpet
dc8b26b0.wav,Fart Squeak Fireworks
dc9b398e.wav,Clarinet Flute Saxophone
dca18b4d.wav,Fart Laughter Applause
dca5d770.wav,Clarinet Saxophone Flute
dcaaa99a.wav,Clarinet Saxophone Acoustic_guitar
dcafd797.wav,Flute Harmonica Trumpet
dcba9f5f.wav,Bass_drum Gunshot_or_gunfire Snare_drum
dcbe0c07.wav,Flute Violin_or_fiddle Saxophone
dcc0fca6.wav,Bass_drum Gunshot_or_gunfire Snare_drum
dcc30284.wav,Trumpet Fart Cello
dcc64d9b.wav,Bass_drum Snare_drum Gunshot_or_gunfire
dcc656bb.wav,Flute Saxophone Clarinet
dcc66cc1.wav,Acoustic_guitar Cello Microwave_oven
dccb8aa5.wav,Flute Clarinet Violin_or_fiddle
dcd294f8.wav,Clarinet Saxophone Flute
dcd6a50c.wav,Squeak Scissors Cough
dce36540.wav,Cowbell Flute Electric_piano
dce53e37.wav,Flute Gong Violin_or_fiddle
dce7173f.wav,Bass_drum Fart Gunshot_or_gunfire
dceaa645.wav,Saxophone Flute Meow
dcfb254c.wav,Bass_drum Snare_drum Electric_piano
dd07144f.wav,Saxophone Violin_or_fiddle Laughter
dd159e43.wav,Cello Gong Acoustic_guitar
dd287d31.wav,Bass_drum Double_bass Gong
dd33a977.wav,Cello Squeak Drawer_open_or_close
dd3650f9.wav,Flute Tearing Trumpet
dd3e691c.wav,Flute Trumpet Saxophone
dd4754be.wav,Double_bass Trumpet Flute
dd4a298e.wav,Acoustic_guitar Saxophone Flute
dd4dd0a4.wav,Clarinet Oboe Flute
dd4df877.wav,Acoustic_guitar Gong Bass_drum
dd568333.wav,Hi-hat Tearing Shatter
dd643d5d.wav,Laughter Cough Squeak
dd86b006.wav,Flute Clarinet Saxophone
dd95828a.wav,Saxophone Cello Trumpet
dd9ec945.wav,Flute Violin_or_fiddle Trumpet
dda440cf.wav,Tearing Shatter Gunshot_or_gunfire
ddb35e30.wav,Squeak Meow Fireworks
ddbd7659.wav,Flute Saxophone Trumpet
ddc2f660.wav,Squeak Meow Bark
ddcc3abb.wav,Flute Harmonica Telephone
ddcdc0b8.wav,Acoustic_guitar Violin_or_fiddle Cello
ddd8fd25.wav,Acoustic_guitar Gong Electric_piano
dddf9ddd.wav,Laughter Fart Cough
ddf2fa9d.wav,Saxophone Flute Oboe
de007cb8.wav,Bass_drum Gunshot_or_gunfire Snare_drum
de072e62.wav,Bass_drum Knock Cello
de1246d6.wav,Saxophone Violin_or_fiddle Cello
de2542e2.wav,Trumpet Saxophone Flute
de2f056d.wav,Hi-hat Tearing Snare_drum
de39242c.wav,Bass_drum Telephone Snare_drum
de47c53b.wav,Acoustic_guitar Cello Squeak
de4e33ca.wav,Cello Violin_or_fiddle Flute
de5829e1.wav,Bass_drum Electric_piano Double_bass
de5c3ebf.wav,Cello Gong Double_bass
de5f3cec.wav,Cello Gong Acoustic_guitar
de614ae7.wav,Squeak Fireworks Drawer_open_or_close
de65c5b9.wav,Flute Saxophone Oboe
de7cbb67.wav,Bass_drum Gunshot_or_gunfire Snare_drum
de86de33.wav,Writing Shatter Tearing
de8ce59b.wav,Tearing Writing Squeak
de949e03.wav,Cello Flute Double_bass
de9880e4.wav,Acoustic_guitar Cello Gong
deae4e95.wav,Bass_drum Snare_drum Tambourine
debd7ead.wav,Clarinet Flute Saxophone
dec2ea0c.wav,Flute Oboe Violin_or_fiddle
decb026a.wav,Bass_drum Knock Gunshot_or_gunfire
dee2e211.wav,Cello Violin_or_fiddle Gong
dee96f11.wav,Fart Writing Tearing
defb3dc5.wav,Bass_drum Double_bass Knock
defbeee1.wav,Knock Bass_drum Flute
df08654b.wav,Electric_piano Bass_drum Double_bass
df0ea972.wav,Cello Laughter Cough
df11e694.wav,Cello Knock Gong
df1800bf.wav,Acoustic_guitar Flute Cello
df19dd97.wav,Cello Gong Acoustic_guitar
df1bb16e.wav,Hi-hat Finger_snapping Tearing
df43c93e.wav,Acoustic_guitar Gong Knock
df5a3843.wav,Cello Violin_or_fiddle Flute
df62e13c.wav,Flute Clarinet Saxophone
df640665.wav,Applause Scissors Writing
df645d4a.wav,Applause Squeak Drawer_open_or_close
df6e55f8.wav,Snare_drum Hi-hat Acoustic_guitar
df791b3d.wav,Clarinet Squeak Flute
df7a5de3.wav,Hi-hat Snare_drum Shatter
df8187d0.wav,Flute Violin_or_fiddle Trumpet
df855c2d.wav,Trumpet Saxophone Violin_or_fiddle
df865e55.wav,Flute Trumpet Laughter
df8be1a8.wav,Acoustic_guitar Electric_piano Glockenspiel
df91939e.wav,Clarinet Flute Saxophone
df988fa6.wav,Bass_drum Gong Double_bass
dfa20dc8.wav,Telephone Flute Saxophone
dfa75eb5.wav,Telephone Saxophone Flute
dfb669c0.wav,Cello Microwave_oven Squeak
dfbc9586.wav,Tearing Writing Keys_jangling
dfbcc619.wav,Squeak Cowbell Laughter
dfbf13a1.wav,Flute Violin_or_fiddle Saxophone
dfc2719c.wav,Cello Violin_or_fiddle Acoustic_guitar
dfc65a71.wav,Bass_drum Hi-hat Gunshot_or_gunfire
dfd91df3.wav,Acoustic_guitar Gong Electric_piano
dfd95f88.wav,Trumpet Flute Clarinet
dfe99aff.wav,Bass_drum Electric_piano Hi-hat
dfe9ea46.wav,Microwave_oven Tearing Shatter
dfec892c.wav,Cough Laughter Fart
dff8a9ed.wav,Clarinet Flute Saxophone
dffcc729.wav,Trumpet Knock Snare_drum
e016ff6d.wav,Flute Trumpet Saxophone
e0273514.wav,Clarinet Saxophone Flute
e0278ad9.wav,Shatter Hi-hat Microwave_oven
e02910e8.wav,Clarinet Telephone Flute
e035f97b.wav,Laughter Bark Squeak
e03c8bf3.wav,Acoustic_guitar Gong Cello
e0419e15.wav,Acoustic_guitar Cello Squeak
e043afb3.wav,Oboe Flute Violin_or_fiddle
e0457b4a.wav,Tambourine Keys_jangling Shatter
e059d9a7.wav,Bass_drum Hi-hat Gunshot_or_gunfire
e06b1539.wav,Cough Laughter Fart
e06b693c.wav,Squeak Chime Meow
e06bfc3d.wav,Trumpet Saxophone Flute
e06deab0.wav,Writing Tambourine Tearing
e0802994.wav,Squeak Tearing Drawer_open_or_close
e083ae15.wav,Clarinet Flute Saxophone
e08808ae.wav,Flute Clarinet Telephone
e08fced0.wav,Trumpet Saxophone Flute
e0a72225.wav,Acoustic_guitar Writing Microwave_oven
e0ad96e1.wav,Cello Flute Violin_or_fiddle
e0bfc4ec.wav,Flute Trumpet Saxophone
e0d34abd.wav,Clarinet Saxophone Flute
e0d8ea27.wav,Shatter Squeak Fart
e0d8ff62.wav,Double_bass Bass_drum Gong
e0d96e55.wav,Applause Laughter Trumpet
e0de96a6.wav,Scissors Tearing Hi-hat
e0e373a5.wav,Laughter Acoustic_guitar Telephone
e0e6a1de.wav,Fart Computer_keyboard Tearing
e0eb0c8a.wav,Fireworks Squeak Meow
e0ee247e.wav,Trumpet Flute Clarinet
e0fc67d9.wav,Acoustic_guitar Cello Gong
e103173b.wav,Gunshot_or_gunfire Hi-hat Bass_drum
e10f3d3d.wav,Trumpet Saxophone Violin_or_fiddle
e112e5a2.wav,Acoustic_guitar Saxophone Cello
e1145387.wav,Burping_or_eructation Fart Telephone
e11bf16f.wav,Trumpet Saxophone Violin_or_fiddle
e11ccb9d.wav,Acoustic_guitar Gong Cello
e1211dc4.wav,Clarinet Oboe Flute
e122ef4b.wav,Bass_drum Snare_drum Acoustic_guitar
e128a888.wav,Acoustic_guitar Cello Double_bass
e13193af.wav,Cello Gong Acoustic_guitar
e1423cf1.wav,Fart Cough Laughter
e14ebc15.wav,Bass_drum Knock Gunshot_or_gunfire
e15de084.wav,Meow Oboe Flute
e15fedd2.wav,Bass_drum Finger_snapping Telephone
e1611806.wav,Hi-hat Shatter Tearing
e173748a.wav,Knock Squeak Bass_drum
e19618a0.wav,Cello Microwave_oven Violin_or_fiddle
e1ab90cd.wav,Hi-hat Knock Squeak
e1b1ee02.wav,Bass_drum Gunshot_or_gunfire Telephone
e1c172fa.wav,Hi-hat Snare_drum Gong
e1c78f41.wav,Gong Double_bass Electric_piano
e1ca89e3.wav,Acoustic_guitar Electric_piano Flute
e1d88aa8.wav,Acoustic_guitar Harmonica Flute
e1eccf73.wav,Flute Saxophone Clarinet
e1f3b477.wav,Acoustic_guitar Cello Violin_or_fiddle
e1fc13fd.wav,Computer_keyboard Telephone Fart
e218f5ab.wav,Snare_drum Keys_jangling Hi-hat
e21c7c53.wav,Telephone Hi-hat Gunshot_or_gunfire
e22b1cc6.wav,Flute Harmonica Saxophone
e233206c.wav,Trumpet Oboe Saxophone
e23393b9.wav,Hi-hat Keys_jangling Tearing
e245a3f5.wav,Bass_drum Computer_keyboard Gunshot_or_gunfire
e2529ad3.wav,Flute Saxophone Trumpet
e25b3e5d.wav,Cello Gong Double_bass
e25f0efb.wav,Cello Double_bass Saxophone
e26962f7.wav,Clarinet Saxophone Flute
e269a6c9.wav,Burping_or_eructation Drawer_open_or_close Cough
e269cdb6.wav,Cough Acoustic_guitar Burping_or_eructation
e26b56a0.wav,Applause Squeak Drawer_open_or_close
e275b9dd.wav,Clarinet Saxophone Oboe
e27a0b20.wav,Flute Acoustic_guitar Violin_or_fiddle
e291574a.wav,Clarinet Saxophone Flute
e29e1f8b.wav,Clarinet Cello Flute
e2adb002.wav,Flute Trumpet Saxophone
e2b92cb5.wav,Hi-hat Tambourine Snare_drum
e2b9b01a.wav,Clarinet Cello Flute
e2c0033d.wav,Trumpet Oboe Saxophone
e2c7b0c7.wav,Snare_drum Hi-hat Gunshot_or_gunfire
e2d0b667.wav,Acoustic_guitar Gong Cello
e2d30b3a.wav,Writing Tearing Scissors
e2d4c145.wav,Meow Squeak Laughter
e2de4941.wav,Fart Meow Laughter
e2de57a7.wav,Acoustic_guitar Snare_drum Applause
e2de89a3.wav,Squeak Shatter Drawer_open_or_close
e2e459d7.wav,Trumpet Burping_or_eructation Hi-hat
e2e69418.wav,Cello Gong Bark
e2ebb0d4.wav,Clarinet Cello Saxophone
e2f1bb44.wav,Flute Trumpet Saxophone
e2f7c8a6.wav,Laughter Tearing Meow
e3089039.wav,Acoustic_guitar Gong Snare_drum
e3177c85.wav,Bass_drum Cowbell Finger_snapping
e3181aa6.wav,Cello Acoustic_guitar Gong
e31ce7b0.wav,Flute Clarinet Harmonica
e31d75df.wav,Writing Drawer_open_or_close Squeak
e3315711.wav,Flute Oboe Saxophone
e3351910.wav,Acoustic_guitar Fireworks Bass_drum
e339780a.wav,Fart Gunshot_or_gunfire Fireworks
e349a6c3.wav,Harmonica Flute Telephone
e35231d0.wav,Keys_jangling Squeak Computer_keyboard
e353b4bf.wav,Gunshot_or_gunfire Bass_drum Tearing
e356fa95.wav,Fart Cough Acoustic_guitar
e35f12f0.wav,Flute Violin_or_fiddle Oboe
e3630482.wav,Bass_drum Snare_drum Knock
e375ab40.wav,Bass_drum Knock Gunshot_or_gunfire
e3768022.wav,Bass_drum Gunshot_or_gunfire Hi-hat
e379e79a.wav,Acoustic_guitar Fart Cough
e39443f8.wav,Writing Bass_drum Squeak
e39e0286.wav,Clarinet Flute Violin_or_fiddle
e3abe64b.wav,Clarinet Flute Saxophone
e3b49d96.wav,Tearing Shatter Computer_keyboard
e3c90a56.wav,Computer_keyboard Writing Squeak
e3cb0a6e.wav,Oboe Clarinet Flute
e3d14322.wav,Bass_drum Electric_piano Flute
e3d4b592.wav,Hi-hat Gong Trumpet
e3da2467.wav,Flute Saxophone Trumpet
e3e3196b.wav,Flute Squeak Harmonica
e3eb56a2.wav,Knock Snare_drum Trumpet
e3ec0db0.wav,Acoustic_guitar Flute Fart
e3f1f2f9.wav,Trumpet Flute Saxophone
e3f27082.wav,Trumpet Clarinet Saxophone
e3f34b81.wav,Meow Squeak Flute
e3f98815.wav,Writing Tearing Shatter
e3fe2138.wav,Cello Microwave_oven Trumpet
e401cac6.wav,Fireworks Applause Squeak
e40fecc1.wav,Cello Acoustic_guitar Gong
e4128354.wav,Acoustic_guitar Flute Electric_piano
e41c3eb7.wav,Cello Gong Tambourine
e42596d9.wav,Bass_drum Double_bass Snare_drum
e42e694c.wav,Snare_drum Hi-hat Knock
e42e92a8.wav,Bass_drum Knock Acoustic_guitar
e432b448.wav,Harmonica Telephone Laughter
e438e0e1.wav,Trumpet Flute Clarinet
e43c7c05.wav,Bass_drum Hi-hat Snare_drum
e4434129.wav,Flute Saxophone Violin_or_fiddle
e45b2425.wav,Shatter Hi-hat Telephone
e45de6c1.wav,Snare_drum Fart Gunshot_or_gunfire
e468ccc1.wav,Trumpet Cello Gong
e46ab355.wav,Double_bass Bass_drum Cello
e471c021.wav,Flute Tearing Saxophone
e472d18b.wav,Burping_or_eructation Fart Cough
e473edee.wav,Bass_drum Acoustic_guitar Cello
e479c8d8.wav,Flute Cello Oboe
e48176ee.wav,Clarinet Cello Saxophone
e481fcef.wav,Double_bass Cello Gong
e4873512.wav,Bass_drum Telephone Flute
e48edf5e.wav,Fart Gunshot_or_gunfire Snare_drum
e493a861.wav,Acoustic_guitar Microwave_oven Tambourine
e4be812f.wav,Flute Violin_or_fiddle Cello
e4bec7b0.wav,Double_bass Cello Electric_piano
e4c3d30a.wav,Squeak Laughter Cowbell
e4c717d5.wav,Hi-hat Tearing Meow
e4cb0219.wav,Squeak Computer_keyboard Tearing
e4d51a78.wav,Snare_drum Hi-hat Tambourine
e4df8768.wav,Flute Saxophone Clarinet
e4f051c1.wav,Fart Telephone Cough
e4f4db8a.wav,Clarinet Saxophone Flute
e4f864b3.wav,Bass_drum Snare_drum Cowbell
e4fa28a5.wav,Bass_drum Hi-hat Electric_piano
e5056cab.wav,Clarinet Cello Saxophone
e50eef1b.wav,Flute Violin_or_fiddle Chime
e51aaf41.wav,Acoustic_guitar Squeak Tambourine
e51cdfca.wav,Clarinet Flute Saxophone
e51d02bc.wav,Burping_or_eructation Telephone Cough
e525683d.wav,Saxophone Clarinet Trumpet
e52a2307.wav,Laughter Tearing Bark
e52b69c9.wav,Cello Knock Gong
e52be4bf.wav,Flute Saxophone Clarinet
e52c1e8e.wav,Cello Double_bass Snare_drum
e52cbafc.wav,Bass_drum Gunshot_or_gunfire Snare_drum
e52d2253.wav,Cello Gong Double_bass
e53745ef.wav,Clarinet Acoustic_guitar Saxophone
e53b438a.wav,Bass_drum Knock Cello
e53df098.wav,Cough Bark Laughter
e53f3c12.wav,Flute Clarinet Trumpet
e5481d03.wav,Flute Clarinet Saxophone
e55bfd75.wav,Flute Laughter Trumpet
e56400fd.wav,Acoustic_guitar Knock Bass_drum
e56861aa.wav,Bass_drum Snare_drum Hi-hat
e5745c91.wav,Fart Applause Writing
e576835c.wav,Knock Acoustic_guitar Cello
e578030f.wav,Trumpet Saxophone Flute
e57f3c84.wav,Fart Cough Tearing
e5804f8d.wav,Acoustic_guitar Flute Electric_piano
e588af86.wav,Acoustic_guitar Tambourine Flute
e5904a98.wav,Clarinet Flute Saxophone
e593f704.wav,Squeak Chime Laughter
e599f9a5.wav,Cello Flute Microwave_oven
e59a6c67.wav,Flute Saxophone Violin_or_fiddle
e59ba79b.wav,Bass_drum Bark Gong
e5a08379.wav,Tearing Writing Computer_keyboard
e5b55482.wav,Flute Saxophone Trumpet
e5d6376f.wav,Bass_drum Snare_drum Hi-hat
e5e40f19.wav,Bass_drum Double_bass Electric_piano
e5e52f5e.wav,Cello Violin_or_fiddle Double_bass
e5ec0d52.wav,Shatter Keys_jangling Scissors
e5f750d1.wav,Flute Clarinet Oboe
e5fe8172.wav,Fart Gunshot_or_gunfire Shatter
e5fffe52.wav,Bass_drum Bark Bus
e60237e9.wav,Flute Trumpet Oboe
e60b726b.wav,Trumpet Saxophone Clarinet
e61dfe87.wav,Squeak Bus Microwave_oven
e61e9ed7.wav,Bass_drum Double_bass Snare_drum
e630e517.wav,Shatter Squeak Writing
e636c796.wav,Acoustic_guitar Flute Squeak
e6378e31.wav,Clarinet Oboe Flute
e639dbeb.wav,Hi-hat Snare_drum Tearing
e63b43cc.wav,Clarinet Cello Saxophone
e6411e60.wav,Bass_drum Snare_drum Tearing
e641ad66.wav,Flute Violin_or_fiddle Trumpet
e641fc7b.wav,Acoustic_guitar Meow Harmonica
e64699b7.wav,Laughter Squeak Cough
e6474f8d.wav,Bass_drum Bark Computer_keyboard
e66d73da.wav,Laughter Squeak Meow
e6716acd.wav,Clarinet Acoustic_guitar Cello
e6776668.wav,Cello Double_bass Drawer_open_or_close
e6795122.wav,Acoustic_guitar Gong Hi-hat
e68185ea.wav,Cello Trumpet Violin_or_fiddle
e68bd9bf.wav,Squeak Drawer_open_or_close Knock
e68d02a3.wav,Cello Gong Double_bass
e6935965.wav,Flute Saxophone Trumpet
e69ad5b9.wav,Fart Drawer_open_or_close Tearing
e6a7b632.wav,Acoustic_guitar Gong Bass_drum
e6a83457.wav,Saxophone Flute Telephone
e6aa1e7b.wav,Bass_drum Hi-hat Tearing
e6c9f3d1.wav,Clarinet Flute Saxophone
e6d5f773.wav,Double_bass Bass_drum Cello
e6dcc36d.wav,Cowbell Violin_or_fiddle Glockenspiel
e6dea802.wav,Acoustic_guitar Telephone Fart
e6e81ed9.wav,Trumpet Saxophone Flute
e6e8c932.wav,Laughter Cough Flute
e6eb9ec4.wav,Saxophone Harmonica Meow
e6f3a19c.wav,Bass_drum Gunshot_or_gunfire Knock
e708f1b5.wav,Bass_drum Gunshot_or_gunfire Fireworks
e7160331.wav,Clarinet Cello Saxophone
e71c7193.wav,Chime Telephone Flute
e722e695.wav,Flute Violin_or_fiddle Acoustic_guitar
e729ba9d.wav,Acoustic_guitar Writing Squeak
e733c9fe.wav,Applause Laughter Squeak
e73804d6.wav,Cello Violin_or_fiddle Flute
e7393e5a.wav,Bass_drum Snare_drum Knock
e73f63ba.wav,Acoustic_guitar Snare_drum Flute
e745da1a.wav,Flute Clarinet Trumpet
e747074d.wav,Flute Saxophone Violin_or_fiddle
e7474f3a.wav,Cello Double_bass Acoustic_guitar
e74e3801.wav,Clarinet Saxophone Flute
e752abed.wav,Squeak Shatter Chime
e754f157.wav,Trumpet Saxophone Clarinet
e759efa6.wav,Double_bass Bass_drum Cello
e75b4e5b.wav,Violin_or_fiddle Cello Gong
